Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Gabriel,2023-07-15 10:12:33,00:00:44,,Season 2 Main Character Intro Clip: Record of Ragnarok,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:44,00:00:44,BW (Botswana)
Gabriel,2023-07-15 10:11:56,00:00:11,,Season 1 Teaser: Zombieverse,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:12,00:00:12,BW (Botswana)
Gabriel,2023-07-13 18:24:16,00:07:01,,VINLAND SAGA: Season 2: The King and the Sword (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:25:21,00:25:21,BW (Botswana)
Gabriel,2023-07-12 18:19:30,00:11:26,,VINLAND SAGA: Season 2: The King and the Sword (Episode 11),,Android DefaultWidevineL3Phone Android Phone,00:17:23,Not latest view,BW (Botswana)
Gabriel,2023-07-11 02:05:35,00:00:40,Autoplayed: user action: None; ,Part 1 Genre Specific Moment Clip: Mulligan,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:40,00:00:40,US (United States)
Gabriel,2023-07-11 02:05:18,00:00:14,Autoplayed: user action: None; ,Season 1 Teaser: The Lincoln Lawyer,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,US (United States)
Gabriel,2023-07-11 02:04:51,00:00:08,Autoplayed: user action: None; ,Baki (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,US (United States)
Gabriel,2023-07-01 10:36:41,00:00:46,,The Woman King_hook_04_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:46,00:00:46,BW (Botswana)
Gabriel,2023-07-01 10:35:58,00:00:08,,The Rite_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:08,00:00:08,BW (Botswana)
Gabriel,2023-07-01 10:35:16,00:00:28,,Legion_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:28,00:00:28,BW (Botswana)
Gabriel,2023-07-01 10:35:00,00:00:04,,Constantine_hook_03_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:04,00:00:04,BW (Botswana)
Gabriel,2023-07-01 10:34:18,00:00:06,,Vinland Saga: Season 1_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:06,Not latest view,BW (Botswana)
Gabriel,2023-07-01 09:35:07,00:00:19,,Vinland Saga: Season 1_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:19,Not latest view,BW (Botswana)
Gabriel,2023-06-23 18:07:49,00:00:09,,Vinland Saga: Season 1_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:08,Not latest view,BW (Botswana)
Gabriel,2023-06-21 14:23:51,00:20:22,,VINLAND SAGA: Season 1: Episode 23,,Android DefaultWidevineL3Phone Android Phone,00:22:03,00:22:03,BW (Botswana)
Gabriel,2023-06-21 13:43:00,00:18:43,,VINLAND SAGA: Season 1: Episode 21,,Android DefaultWidevineL3Phone Android Phone,00:23:13,00:23:13,BW (Botswana)
Gabriel,2023-06-21 08:17:59,00:00:06,,Black Mirror: Season 5 (Trailer),TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,BW (Botswana)
Gabriel,2023-06-21 07:28:35,00:03:08,,VINLAND SAGA: Season 1: Episode 20,,Android DefaultWidevineL3Phone Android Phone,00:23:12,00:23:12,BW (Botswana)
Gabriel,2023-06-21 07:17:24,00:06:03,,VINLAND SAGA: Season 1: Episode 20,,Android DefaultWidevineL3Phone Android Phone,00:20:11,Not latest view,BW (Botswana)
Gabriel,2023-06-19 13:58:45,00:00:06,,Plot Clip: Black Clover: Sword of the Wizard King,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:06,00:00:06,BW (Botswana)
Gabriel,2023-06-19 13:50:13,00:00:05,,The Smurfs: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:00,00:00:00,BW (Botswana)
Gabriel,2023-06-19 13:50:06,00:00:05,,Trailer: Quarterback,TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,BW (Botswana)
Gabriel,2023-06-19 13:49:45,00:00:06,,Teaser 2: Bird Box Barcelona,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:06,00:00:06,BW (Botswana)
Gabriel,2023-06-19 09:05:12,00:08:31,,McGREGOR FOREVER: Limited Series: Insane to This Game (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:44:03,00:44:03,BW (Botswana)
Gabriel,2023-06-18 06:44:02,00:07:28,,McGREGOR FOREVER: Limited Series: Insane to This Game (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:29:02,Not latest view,BW (Botswana)
Gabriel,2023-06-18 04:49:21,00:08:31,,McGREGOR FOREVER: Limited Series: Insane to This Game (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:13:27,Not latest view,BW (Botswana)
Gabriel,2023-06-17 18:50:06,00:04:58,,Berserk: Season 1: Episode 2,,Android DefaultWidevineL3Phone Android Phone,00:06:07,00:06:07,BW (Botswana)
Gabriel,2023-06-17 18:28:42,00:16:04,,VINLAND SAGA: Season 1: Episode 16,,Android DefaultWidevineL3Phone Android Phone,00:23:11,00:23:11,BW (Botswana)
Gabriel,2023-06-10 09:33:24,00:00:01,,Need for Speed,,Android DefaultWidevineL3Phone Android Phone,00:00:02,00:00:02,BW (Botswana)
Gabriel,2023-06-10 09:32:47,00:00:10,,Yizo Yizo: Season 1_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:10,Not latest view,BW (Botswana)
Gabriel,2023-06-10 09:32:19,00:00:14,,Teaser: iNumber Number: Jozi Gold,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:14,00:00:14,BW (Botswana)
Gabriel,2023-06-10 09:31:56,00:00:05,,Season 1 Teaser: Fatal Seduction,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,BW (Botswana)
Gabriel,2023-06-10 09:31:36,00:00:03,,Need for Speed,,Android DefaultWidevineL3Phone Android Phone,00:00:03,Not latest view,BW (Botswana)
Gabriel,2023-06-10 09:22:13,00:00:25,,Need for Speed_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:25,00:00:25,BW (Botswana)
Gabriel,2023-06-10 09:18:49,00:00:11,,The Legend of Korra: Book One: Air_hook_03_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:11,00:00:11,BW (Botswana)
Gabriel,2023-06-05 22:20:23,00:13:42,,The Walking Dead: Season 4: Infected (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:40:40,00:40:40,BW (Botswana)
Gabriel,2023-06-05 22:20:20,00:03:49,,The Walking Dead: Season 4: 30 Days Without an Accident (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:22:19,00:22:19,BW (Botswana)
Gabriel,2023-06-01 18:43:41,00:00:08,,Season 1 Moment of High Emotion Clip: McGREGOR FOREVER,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:07,00:00:07,BW (Botswana)
Gabriel,2023-06-01 18:41:04,00:01:47,,Season 6 Trailer: Lucifer,TRAILER,Android DefaultWidevineL3Phone Android Phone,00:01:47,00:01:47,BW (Botswana)
Gabriel,2023-05-27 14:21:29,00:00:45,,Vinland Saga: Season 1_hook_01_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:18,Not latest view,BW (Botswana)
Gabriel,2023-05-27 14:20:36,00:00:09,,Limited Series Sensory Clip: McGREGOR FOREVER,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:08,00:00:08,BW (Botswana)
Gabriel,2023-05-21 06:58:03,00:00:01,,"BEEF: Season 1: The Birds Don't Sing, They Screech in Pain (Episode 1)",,Android DefaultWidevineL3Phone Android Phone,00:25:41,00:25:41,BW (Botswana)
Gabriel,2023-05-09 15:41:02,00:12:05,,The Equalizer,,Android DefaultWidevineL3Phone Android Phone,00:23:28,00:23:28,BW (Botswana)
Gabriel,2023-05-07 00:48:41,00:00:04,,The Seven Deadly Sins: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:04,00:00:04,BW (Botswana)
Gabriel,2023-05-07 00:45:47,00:00:37,,Season 1 Informative Clip: Missing: Dead or Alive?,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:38,00:00:38,BW (Botswana)
Gabriel,2023-05-07 00:45:25,00:00:14,,Trailer: Anna Nicole Smith: You Don’t Know Me,TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:14,00:00:14,BW (Botswana)
Gabriel,2023-05-07 00:45:13,00:00:04,,Part 1 Teaser: Mulligan,TEASER_TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:04,00:00:04,BW (Botswana)
Gabriel,2023-05-06 22:26:10,00:01:52,,Bright (Trailer),TRAILER,Android DefaultWidevineL3Phone Android Phone,00:01:52,00:01:52,BW (Botswana)
Gabriel,2023-05-06 22:19:34,00:00:23,,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:23,Not latest view,BW (Botswana)
Gabriel,2023-05-06 22:18:38,00:00:13,,F is for Family: Season 3 (Trailer),TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:00,00:00:00,BW (Botswana)
Gabriel,2023-05-06 13:48:33,00:00:07,,Blade of Demon Destruction: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:00,00:00:00,BW (Botswana)
Gabriel,2023-05-05 17:29:55,00:04:56,,The Walking Dead: Season 3: Clear (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:40:36,00:40:36,BW (Botswana)
Gabriel,2023-05-05 17:24:18,00:04:09,,The Walking Dead: Season 3: Clear (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:35:43,Not latest view,BW (Botswana)
Gabriel,2023-05-04 18:22:46,00:31:21,,The Walking Dead: Season 3: Clear (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:31:36,Not latest view,BW (Botswana)
Gabriel,2023-05-02 13:49:28,00:05:27,,Power: Season 2: No Friends on the Street (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:51:09,00:51:09,BW (Botswana)
Gabriel,2023-05-02 13:49:24,00:07:38,,Power: Season 2: Consequences (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:45:51,00:45:51,BW (Botswana)
Gabriel,2023-04-28 16:17:29,00:04:37,,Power: Season 1: Best Laid Plans (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:15:32,00:15:32,BW (Botswana)
Gabriel,2023-04-28 16:17:14,00:05:36,,Power: Season 1: Loyalty (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:16:40,00:16:40,BW (Botswana)
Gabriel,2023-04-21 05:10:28,00:05:56,,F is for Family: Season 2: Night Shift (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:15:29,00:15:29,BW (Botswana)
Gabriel,2023-04-21 04:59:07,00:09:11,,F is for Family: Season 2: Night Shift (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:09:45,Not latest view,BW (Botswana)
Gabriel,2023-04-20 18:34:20,00:19:47,,F is for Family: Season 2: The Liar's Club (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:26:10,00:26:10,BW (Botswana)
Gabriel,2023-04-20 17:26:26,00:00:25,,F is for Family: Season 2: A Girl Named Sue (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:10:48,00:10:48,BW (Botswana)
Gabriel,2023-04-20 13:19:11,00:22:07,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: New Mission (Episode 26)",,Android DefaultWidevineL3Phone Android Phone,00:22:07,00:22:07,BW (Botswana)
Gabriel,2023-04-20 05:12:53,00:00:14,,F is for Family: Season 2: A Girl Named Sue (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:07:18,Not latest view,BW (Botswana)
Gabriel,2023-04-19 17:47:52,00:00:05,,Suits: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:05,Not latest view,BW (Botswana)
Gabriel,2023-04-19 17:07:36,00:00:07,,Suits: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:07,Not latest view,BW (Botswana)
Gabriel,2023-04-19 17:07:24,00:00:04,,Season 5 Supporting Character Clip: F is for Family,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:03,00:00:03,BW (Botswana)
Gabriel,2023-04-19 17:05:25,00:00:10,,Blade of Demon Destruction: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:10,Not latest view,BW (Botswana)
Gabriel,2023-04-18 13:21:11,00:04:31,,The Walking Dead: Season 3: Home (Episode 10),,Android DefaultWidevineL3Phone Android Phone,00:05:01,00:05:01,BW (Botswana)
Gabriel,2023-04-18 13:08:03,00:13:07,,The Walking Dead: Season 3: The Suicide King (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:40:39,00:40:39,BW (Botswana)
Gabriel,2023-04-18 12:12:55,00:06:49,,The Walking Dead: Season 3: The Suicide King (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:24:37,Not latest view,BW (Botswana)
Gabriel,2023-04-18 11:05:32,00:17:17,,The Walking Dead: Season 3: The Suicide King (Episode 9),,Android DefaultWidevineL3Phone Android Phone,00:17:48,Not latest view,BW (Botswana)
Gabriel,2023-04-18 10:28:09,00:26:28,,The Walking Dead: Season 3: Made to Suffer (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:29:54,00:29:54,BW (Botswana)
Gabriel,2023-04-18 10:25:04,00:03:00,,The Walking Dead: Season 3: Made to Suffer (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:03:00,Not latest view,BW (Botswana)
Gabriel,2023-04-18 06:01:26,00:03:48,,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:19:52,00:19:52,BW (Botswana)
Gabriel,2023-04-18 05:48:18,00:01:50,,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:16:11,Not latest view,BW (Botswana)
Gabriel,2023-04-18 05:12:27,00:07:39,,Suits: Season 8: Coral Gables (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:44:33,00:44:33,BW (Botswana)
Gabriel,2023-04-18 04:29:32,00:21:17,,Suits: Season 8: Coral Gables (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:32:21,Not latest view,BW (Botswana)
Gabriel,2023-04-17 16:43:37,00:04:16,,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:12:25,Not latest view,BW (Botswana)
Gabriel,2023-04-17 11:58:30,00:25:08,,Suits: Season 8: Sour Grapes (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:41:57,00:41:57,BW (Botswana)
Gabriel,2023-04-16 17:53:34,00:05:51,,"Suits: Season 8: Cats, Ballet, Harvey Specter (Episode 6)",,Android DefaultWidevineL3Phone Android Phone,00:13:38,00:13:38,BW (Botswana)
Gabriel,2023-04-16 17:33:36,00:07:46,,"Suits: Season 8: Cats, Ballet, Harvey Specter (Episode 6)",,Android DefaultWidevineL3Phone Android Phone,00:08:13,Not latest view,BW (Botswana)
Gabriel,2023-04-16 13:22:06,00:07:47,,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:08:18,Not latest view,BW (Botswana)
Gabriel,2023-04-16 12:34:48,00:01:41,,The Walking Dead: Season 3: Hounded (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:17:42,00:17:42,BW (Botswana)
Gabriel,2023-04-16 11:31:50,00:07:24,,The Walking Dead: Season 3: Hounded (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:07:43,Not latest view,BW (Botswana)
Gabriel,2023-04-16 10:16:37,00:13:43,,The Walking Dead: Season 3: Killer Within (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:40:40,00:40:40,BW (Botswana)
Gabriel,2023-04-16 09:40:49,00:26:19,,The Walking Dead: Season 3: Killer Within (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:26:58,Not latest view,BW (Botswana)
Gabriel,2023-04-16 09:09:04,00:13:12,,Power: Season 1: Who You With? (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:16:56,00:16:56,BW (Botswana)
Gabriel,2023-04-16 08:40:47,00:01:31,,Power: Season 1: I Gotta Go (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:33:55,00:33:55,BW (Botswana)
Gabriel,2023-04-16 08:13:31,00:05:24,,F is for Family: Season 2: Heavy Sledding (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:06:26,00:06:26,BW (Botswana)
Gabriel,2023-04-15 10:23:46,00:05:01,,Power: Season 1: I Gotta Go (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:32:27,Not latest view,BW (Botswana)
Gabriel,2023-04-15 09:59:16,00:04:45,,Power: Season 1: I Gotta Go (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:28:04,Not latest view,BW (Botswana)
Gabriel,2023-04-12 10:28:12,00:00:23,,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:23,Not latest view,BW (Botswana)
Gabriel,2023-04-11 08:11:09,00:11:47,,Power: Season 1: I Gotta Go (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:13:59,Not latest view,BW (Botswana)
Gabriel,2023-04-10 05:18:07,00:20:21,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: You Must Master a Single Thing (Episode 17)",,Android DefaultWidevineL3Phone Android Phone,00:23:16,00:23:16,BW (Botswana)
Gabriel,2023-04-09 10:46:21,00:00:54,,F is for Family: Season 1: Bill Murphy’s Day Off (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:01:38,00:01:38,BW (Botswana)
Gabriel,2023-04-09 10:21:36,00:23:51,,F is for Family: Season 1: 'F' is for Halloween (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:26:23,00:26:23,BW (Botswana)
Gabriel,2023-04-02 13:49:05,00:00:12,,Power: Season 5_hook_02_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:06,00:00:06,BW (Botswana)
Gabriel,2023-04-01 09:34:16,00:10:59,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: The Boar Bares Its Fangs, Zenitsu Sleeps (Episode 12)",,Android DefaultWidevineL3Phone Android Phone,00:21:24,00:21:24,BW (Botswana)
Gabriel,2023-04-01 09:09:04,00:13:11,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Tsuzumi Mansion (Episode 11)",,Android DefaultWidevineL3Phone Android Phone,00:21:04,00:21:04,BW (Botswana)
Gabriel,2023-04-01 06:48:26,00:02:00,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Together Forever (Episode 10)",,Android DefaultWidevineL3Phone Android Phone,00:21:23,00:21:23,BW (Botswana)
Gabriel,2023-04-01 06:13:04,00:03:31,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Together Forever (Episode 10)",,Android DefaultWidevineL3Phone Android Phone,00:05:43,Not latest view,BW (Botswana)
Gabriel,2023-04-01 05:53:55,00:18:51,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Temari Demon and Arrow Demon (Episode 9)",,Android DefaultWidevineL3Phone Android Phone,00:21:08,00:21:08,BW (Botswana)
Gabriel,2023-03-29 16:16:51,00:00:14,,F is for Family: Season 3 (Trailer),TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:13,Not latest view,BW (Botswana)
Gabriel,2023-03-29 16:16:34,00:00:08,,Suits: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:08,Not latest view,BW (Botswana)
Gabriel,2023-03-29 16:15:53,00:00:23,,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:23,Not latest view,BW (Botswana)
Gabriel,2023-03-29 16:14:47,00:00:41,,Blade of Demon Destruction: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:41,Not latest view,BW (Botswana)
Gabriel,2023-03-26 17:29:24,00:02:33,,BoJack Horseman: Season 6: Nice While It Lasted (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:24:29,00:24:29,BW (Botswana)
Gabriel,2023-03-24 17:26:38,00:01:55,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: My Own Steel (Episode 5)",,Android DefaultWidevineL3Phone Android Phone,00:04:13,00:04:13,BW (Botswana)
Gabriel,2023-03-24 16:35:48,00:08:36,,F is for Family: Season 1: Saturday Bloody Saturday (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:19:48,00:19:48,BW (Botswana)
Gabriel,2023-03-23 18:50:43,00:16:06,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Sabito and Makomo (Episode 3)",,Android DefaultWidevineL3Phone Android Phone,00:21:33,00:21:33,BW (Botswana)
Gabriel,2023-03-23 18:24:40,00:03:29,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Sabito and Makomo (Episode 3)",,Android DefaultWidevineL3Phone Android Phone,00:05:31,Not latest view,BW (Botswana)
Gabriel,2023-03-23 16:24:24,00:13:34,,Power: Season 1: Who Are You? (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:15:55,00:15:55,BW (Botswana)
Gabriel,2023-03-22 18:25:54,00:00:27,,Sensory Clip: Money Shot: The Pornhub Story,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:28,00:00:28,BW (Botswana)
Gabriel,2023-03-22 18:25:14,00:00:05,,Season 5 Supporting Character Clip: F is for Family,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BW (Botswana)
Gabriel,2023-03-22 18:14:07,00:00:08,,Power: Season 5_hook_03_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:08,00:00:08,BW (Botswana)
Gabriel,2023-03-22 18:12:24,00:00:48,,Blade of Demon Destruction: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:48,Not latest view,BW (Botswana)
Gabriel,2023-03-21 17:33:19,00:20:18,,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc: Trainer Sakonji Urokodaki (Episode 2)",,Android DefaultWidevineL3Phone Android Phone,00:22:45,00:22:45,BW (Botswana)
Gabriel,2023-03-21 17:25:48,00:07:02,,Power: Season 1: This Is Real (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:55:09,00:55:09,BW (Botswana)
Gabriel,2023-03-19 09:48:52,00:00:22,,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:23,Not latest view,BW (Botswana)
Gabriel,2023-03-19 09:47:33,00:00:48,,Blade of Demon Destruction: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:48,Not latest view,BW (Botswana)
Gabriel,2023-03-18 15:53:24,00:01:50,,The Walking Dead: Season 3: Seed (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:40:35,00:40:35,BW (Botswana)
Gabriel,2023-03-18 15:39:37,00:10:25,,Suits: Season 8: Good Mudding (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:39:11,00:39:11,BW (Botswana)
Gabriel,2023-03-18 15:34:52,00:02:17,,BoJack Horseman: Season 6: The Kidney Stays in the Picture (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:24:30,00:24:30,BW (Botswana)
Gabriel,2023-03-18 15:25:46,00:01:10,,BoJack Horseman Christmas Special: Sabrina's Christmas Wish,,Android DefaultWidevineL3Phone Android Phone,00:24:32,00:24:32,BW (Botswana)
Gabriel,2023-03-18 15:22:54,00:02:19,,Power: Season 1: Not Exactly How We Planned (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:19:10,00:19:10,BW (Botswana)
Gabriel,2023-03-18 15:07:47,00:12:29,,Suits: Season 8: Good Mudding (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:28:47,Not latest view,BW (Botswana)
Gabriel,2023-03-18 13:54:12,00:09:52,,Suits: Season 8: Good Mudding (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:16:19,Not latest view,BW (Botswana)
Gabriel,2023-03-18 11:42:42,00:11:39,,Suits: Season 8: Revenue Per Square Foot (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:41:42,00:41:42,BW (Botswana)
Gabriel,2023-03-18 10:58:44,00:12:39,,Suits: Season 8: Revenue Per Square Foot (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:30:04,Not latest view,BW (Botswana)
Gabriel,2023-03-17 16:21:40,00:02:41,,Suits: Season 8: Revenue Per Square Foot (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:14:04,Not latest view,BW (Botswana)
Gabriel,2023-03-17 02:59:35,00:01:42,,BoJack Horseman: Season 6: Nice While It Lasted (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:26:01,Not latest view,BW (Botswana)
Gabriel,2023-03-12 18:03:08,00:02:33,,BoJack Horseman: Season 5: The Stopped Show (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:24:21,00:24:21,BW (Botswana)
Gabriel,2023-03-12 18:03:08,00:00:08,,BoJack Horseman: Season 5: The Stopped Show (Episode 12),,Android DefaultWidevineL3Phone Android Phone,00:25:08,Not latest view,BW (Botswana)
Gabriel,2023-03-03 15:34:55,00:00:17,,Suits: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:17,Not latest view,BW (Botswana)
Gabriel,2023-03-03 15:28:18,00:00:29,,Season 2 Genre Specific Moment Clip 2: Sex/Life,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:29,00:00:29,BW (Botswana)
Gabriel,2023-03-03 15:27:21,00:00:20,,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Android DefaultWidevineL3Phone Android Phone,00:00:19,Not latest view,BW (Botswana)
Gabriel,2023-03-01 16:04:31,00:04:11,,BoJack Horseman: Season 6: Nice While It Lasted (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:26:04,Not latest view,BW (Botswana)
Gabriel,2023-02-28 18:54:48,00:01:54,,BoJack Horseman: Season 6: Nice While It Lasted (Episode 16),,Android DefaultWidevineL3Phone Android Phone,00:25:58,Not latest view,BW (Botswana)
Gabriel,2023-02-28 18:51:17,00:03:10,,BoJack Horseman: Season 6: The View from Halfway Down (Episode 15),,Android DefaultWidevineL3Phone Android Phone,00:25:06,00:25:06,BW (Botswana)
Gabriel,2023-02-24 17:22:09,00:00:05,,Season 1 Trailer: Bojack Horseman,TRAILER,Android DefaultWidevineL3Phone Android Phone,00:00:05,00:00:05,BW (Botswana)
Gabriel,2023-02-21 19:07:09,00:13:08,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:31:55,00:31:55,BW (Botswana)
